Issue type,Issue name,Severity,Component,Behavior,Issue description,Affected page,Guideline(s),HTML snippet,CSS selector,Needs review,Needs Review Status,Best practice,How to fix this issue,Issue link,Timestamp,Issue status
label-content-name-mismatch,Elements must have their visible text as part of their accessible name,serious,button#lang-btn,,Ensure that elements labelled through their content must have their visible text as part of their accessible name.,https://vaultlister.com/blog/index.html,"Experimental, SC 2.5.3","<button type=""button"" class=""lang-btn"" aria-label=""Change language"" aria-expanded=""false"">",.lang-btn,False,Confirmed Issue,False,"Fix all of the following:
Ensure that the visible label of the element and the accessible name (provided by `aria-label`, etc.) match exactly. Ensure that the visible label of the element is part of the accessible name of the element. It is advisable that the visible label comes in the beginning of the accessible name",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=9qdiycbcuc1hbyedjwghm8epwkzrnp836fhzruyu&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23731&activeComponentId=button%23lang-btn&activeBehaviorValue=&activeIssueId=974106621,2026-04-23 18:27:37 UTC,visible
label-content-name-mismatch,Elements must have their visible text as part of their accessible name,serious,button#currency-btn,,Ensure that elements labelled through their content must have their visible text as part of their accessible name.,https://vaultlister.com/blog/index.html,"Experimental, SC 2.5.3","<button type=""button"" class=""currency-btn"" aria-label=""Change currency"" aria-expanded=""false"">",.currency-btn,False,Confirmed Issue,False,"Fix all of the following:
Ensure that the visible label of the element and the accessible name (provided by `aria-label`, etc.) match exactly. Ensure that the visible label of the element is part of the accessible name of the element. It is advisable that the visible label comes in the beginning of the accessible name",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=9qdiycbcuc1hbyedjwghm8epwkzrnp836fhzruyu&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23731&activeComponentId=button%23currency-btn&activeBehaviorValue=&activeIssueId=974106622,2026-04-23 18:27:37 UTC,visible
missing-heading,Text intended to be a heading is not identified as one,serious,p#footer-col-label,,"Ensure that text intended to be a heading is properly identified using headers (<h1>, <h2>, etc.) or role=""heading"".",https://vaultlister.com/blog/index.html,"Experimental, SC 1.3.1","<p class=""footer-col-label"">Compare</p>",.footer-col:nth-child(5) > .footer-col-label,False,Confirmed Issue,False,"Fix all of the following:
Use semantic HTML heading tags (<h1> to <h6>) instead of <div> or <span>. 
If using ARIA, apply role=""heading"" with the appropriate aria-level. 
Ensure that the heading structure follows a logical hierarchy.",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=9qdiycbcuc1hbyedjwghm8epwkzrnp836fhzruyu&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23670&activeComponentId=p%23footer-col-label&activeBehaviorValue=&activeIssueId=974106623,2026-04-23 18:27:37 UTC,visible
missing-heading,Text intended to be a heading is not identified as one,serious,p#footer-col-label,,"Ensure that text intended to be a heading is properly identified using headers (<h1>, <h2>, etc.) or role=""heading"".",https://vaultlister.com/blog/index.html,"Experimental, SC 1.3.1","<p class=""footer-col-label"">Community</p>",.footer-col:nth-child(4) > .footer-col-label,False,Confirmed Issue,False,"Fix all of the following:
Use semantic HTML heading tags (<h1> to <h6>) instead of <div> or <span>. 
If using ARIA, apply role=""heading"" with the appropriate aria-level. 
Ensure that the heading structure follows a logical hierarchy.",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=9qdiycbcuc1hbyedjwghm8epwkzrnp836fhzruyu&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23670&activeComponentId=p%23footer-col-label&activeBehaviorValue=&activeIssueId=974106624,2026-04-23 18:27:37 UTC,visible
missing-heading,Text intended to be a heading is not identified as one,serious,p#footer-col-label,,"Ensure that text intended to be a heading is properly identified using headers (<h1>, <h2>, etc.) or role=""heading"".",https://vaultlister.com/blog/index.html,"Experimental, SC 1.3.1","<p class=""footer-col-label"">Company</p>",.footer-col:nth-child(3) > .footer-col-label,False,Confirmed Issue,False,"Fix all of the following:
Use semantic HTML heading tags (<h1> to <h6>) instead of <div> or <span>. 
If using ARIA, apply role=""heading"" with the appropriate aria-level. 
Ensure that the heading structure follows a logical hierarchy.",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=9qdiycbcuc1hbyedjwghm8epwkzrnp836fhzruyu&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23670&activeComponentId=p%23footer-col-label&activeBehaviorValue=&activeIssueId=974106625,2026-04-23 18:27:37 UTC,visible
missing-heading,Text intended to be a heading is not identified as one,serious,p#footer-col-label,,"Ensure that text intended to be a heading is properly identified using headers (<h1>, <h2>, etc.) or role=""heading"".",https://vaultlister.com/blog/index.html,"Experimental, SC 1.3.1","<p class=""footer-col-label"">Status &amp; Updates</p>",.footer-col:nth-child(2) > .footer-col-label,False,Confirmed Issue,False,"Fix all of the following:
Use semantic HTML heading tags (<h1> to <h6>) instead of <div> or <span>. 
If using ARIA, apply role=""heading"" with the appropriate aria-level. 
Ensure that the heading structure follows a logical hierarchy.",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=9qdiycbcuc1hbyedjwghm8epwkzrnp836fhzruyu&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23670&activeComponentId=p%23footer-col-label&activeBehaviorValue=&activeIssueId=974106626,2026-04-23 18:27:37 UTC,visible
missing-heading,Text intended to be a heading is not identified as one,serious,p#footer-col-label,,"Ensure that text intended to be a heading is properly identified using headers (<h1>, <h2>, etc.) or role=""heading"".",https://vaultlister.com/blog/index.html,"Experimental, SC 1.3.1","<p class=""footer-col-label"">Resources</p>",.footer-col:nth-child(1) > .footer-col-label,False,Confirmed Issue,False,"Fix all of the following:
Use semantic HTML heading tags (<h1> to <h6>) instead of <div> or <span>. 
If using ARIA, apply role=""heading"" with the appropriate aria-level. 
Ensure that the heading structure follows a logical hierarchy.",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=9qdiycbcuc1hbyedjwghm8epwkzrnp836fhzruyu&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23670&activeComponentId=p%23footer-col-label&activeBehaviorValue=&activeIssueId=974106627,2026-04-23 18:27:37 UTC,visible
color-contrast,Elements must meet minimum color contrast ratio thresholds,serious,button#widget-collapse-btn,,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds.,https://vaultlister.com/,SC 1.4.3,"<button class=""widget-collapse-btn"" onclick=""widgetManager.toggleCollapse('low-stock-alerts')"" title=""Collapse/Expand"">▲</button>","div[data-widget-id=""low-stock-alerts""] > .card-header > .gap-2.items-center.flex > .widget-collapse-btn[title=""Collapse/Expand""]",False,Confirmed Issue,False,"Fix any of the following:
 Element has insufficient color contrast. Expected contrast ratio of 4.5:1",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=9qdiycbcuc1hbyedjwghm8epwkzrnp836fhzruyu&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23704&activeComponentId=button%23widget-collapse-btn&activeBehaviorValue=&activeIssueId=974106628,2026-04-23 18:27:05 UTC,visible
color-contrast,Elements must meet minimum color contrast ratio thresholds,serious,button#widget-collapse-btn,,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds.,https://vaultlister.com/,SC 1.4.3,"<button class=""widget-collapse-btn"" onclick=""widgetManager.toggleCollapse('ship-today')"" title=""Collapse/Expand"">▲</button>","div[data-widget-id=""ship-today""] > .card-header.justify-between.items-center > .widget-collapse-btn[title=""Collapse/Expand""]",False,Confirmed Issue,False,"Fix any of the following:
 Element has insufficient color contrast. Expected contrast ratio of 4.5:1",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=9qdiycbcuc1hbyedjwghm8epwkzrnp836fhzruyu&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23704&activeComponentId=button%23widget-collapse-btn&activeBehaviorValue=&activeIssueId=974106629,2026-04-23 18:27:05 UTC,visible
color-contrast,Elements must meet minimum color contrast ratio thresholds,serious,button#widget-collapse-btn,,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds.,https://vaultlister.com/,SC 1.4.3,"<button class=""widget-collapse-btn"" onclick=""widgetManager.toggleCollapse('milestones')"" title=""Collapse/Expand"">▲</button>","div[data-widget-id=""milestones""] > .card-header.justify-between.items-center > .widget-collapse-btn[title=""Collapse/Expand""]",False,Confirmed Issue,False,"Fix any of the following:
 Element has insufficient color contrast. Expected contrast ratio of 4.5:1",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=9qdiycbcuc1hbyedjwghm8epwkzrnp836fhzruyu&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23704&activeComponentId=button%23widget-collapse-btn&activeBehaviorValue=&activeIssueId=974106630,2026-04-23 18:27:05 UTC,visible
color-contrast,Elements must meet minimum color contrast ratio thresholds,serious,button#widget-collapse-btn,,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds.,https://vaultlister.com/,SC 1.4.3,"<button class=""widget-collapse-btn"" onclick=""widgetManager.toggleCollapse('upcoming-events')"" title=""Collapse/Expand"">▲</button>","div[data-widget-id=""upcoming-events""] > .card-header.justify-between.items-center > .gap-2.items-center.flex > .widget-collapse-btn[title=""Collapse/Expand""]",False,Confirmed Issue,False,"Fix any of the following:
 Element has insufficient color contrast. Expected contrast ratio of 4.5:1",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=9qdiycbcuc1hbyedjwghm8epwkzrnp836fhzruyu&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23704&activeComponentId=button%23widget-collapse-btn&activeBehaviorValue=&activeIssueId=974106631,2026-04-23 18:27:05 UTC,visible
color-contrast,Elements must meet minimum color contrast ratio thresholds,serious,button#widget-collapse-btn,,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds.,https://vaultlister.com/,SC 1.4.3,"<button class=""widget-collapse-btn"" onclick=""widgetManager.toggleCollapse('recent-items')"" title=""Collapse/Expand"">▲</button>","div[data-widget-id=""recent-items""] > .card-header.justify-between.items-center > .gap-2.items-center.flex > .widget-collapse-btn[title=""Collapse/Expand""]",False,Confirmed Issue,False,"Fix any of the following:
 Element has insufficient color contrast. Expected contrast ratio of 4.5:1",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=9qdiycbcuc1hbyedjwghm8epwkzrnp836fhzruyu&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23704&activeComponentId=button%23widget-collapse-btn&activeBehaviorValue=&activeIssueId=974106632,2026-04-23 18:27:05 UTC,visible
color-contrast,Elements must meet minimum color contrast ratio thresholds,serious,button#widget-collapse-btn,,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds.,https://vaultlister.com/,SC 1.4.3,"<button class=""widget-collapse-btn"" onclick=""widgetManager.toggleCollapse('price-trends')"" title=""Collapse/Expand"">▲</button>","div[data-widget-id=""price-trends""] > .card-header.justify-between.items-center > .widget-collapse-btn[title=""Collapse/Expand""]",False,Confirmed Issue,False,"Fix any of the following:
 Element has insufficient color contrast. Expected contrast ratio of 4.5:1",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=9qdiycbcuc1hbyedjwghm8epwkzrnp836fhzruyu&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23704&activeComponentId=button%23widget-collapse-btn&activeBehaviorValue=&activeIssueId=974106633,2026-04-23 18:27:05 UTC,visible
color-contrast,Elements must meet minimum color contrast ratio thresholds,serious,button#widget-collapse-btn,,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds.,https://vaultlister.com/,SC 1.4.3,"<button class=""widget-collapse-btn"" onclick=""widgetManager.toggleCollapse('mini-pnl')"" title=""Collapse/Expand"">▲</button>","div[data-widget-id=""mini-pnl""] > .card-header.justify-between.items-center > .gap-2.items-center.flex > .widget-collapse-btn[title=""Collapse/Expand""]",False,Confirmed Issue,False,"Fix any of the following:
 Element has insufficient color contrast. Expected contrast ratio of 4.5:1",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=9qdiycbcuc1hbyedjwghm8epwkzrnp836fhzruyu&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23704&activeComponentId=button%23widget-collapse-btn&activeBehaviorValue=&activeIssueId=974106634,2026-04-23 18:27:05 UTC,visible
color-contrast,Elements must meet minimum color contrast ratio thresholds,serious,button#widget-collapse-btn,,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds.,https://vaultlister.com/,SC 1.4.3,"<button class=""widget-collapse-btn"" onclick=""widgetManager.toggleCollapse('pending-offers')"" title=""Collapse/Expand"">▲</button>","div[data-widget-id=""pending-offers""] > .card-header.justify-between.items-center > .gap-2.items-center.flex > .widget-collapse-btn[title=""Collapse/Expand""]",False,Confirmed Issue,False,"Fix any of the following:
 Element has insufficient color contrast. Expected contrast ratio of 4.5:1",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=9qdiycbcuc1hbyedjwghm8epwkzrnp836fhzruyu&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23704&activeComponentId=button%23widget-collapse-btn&activeBehaviorValue=&activeIssueId=974106635,2026-04-23 18:27:05 UTC,visible
