Issue type,Issue name,Severity,Component,Behavior,Issue description,Affected page,Guideline(s),HTML snippet,CSS selector,Needs review,Needs Review Status,Best practice,How to fix this issue,Issue link,Timestamp,Issue status
color-contrast,Elements must meet minimum color contrast ratio thresholds,serious,a,,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds.,https://vaultlister.com/contact.html,SC 1.4.3,"<a href=""/compare/vendoo.html"">Vendoo</a>","a[href$=""vendoo.html""]",False,Confirmed Issue,False,"Fix any of the following:
  Element has insufficient color contrast of 2.53 (foreground color: #9ca3af, background color: #ffffff, font size: 10.5pt (14px), font weight: normal). Expected contrast ratio of 4.5:1",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=xwohxcbfauyqprez0jgqt5sazqf4uga1zvagxfdh&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23704&activeComponentId=a%23&activeBehaviorValue=&activeIssueId=968578418,2026-04-21 19:13:02 UTC,visible
color-contrast,Elements must meet minimum color contrast ratio thresholds,serious,span#copyright-year,,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds.,https://vaultlister.com/contact.html,SC 1.4.3,"<span class=""copyright-year"">2026</span>",.copyright-year,False,Confirmed Issue,False,"Fix any of the following:
  Element has insufficient color contrast of 2.53 (foreground color: #9ca3af, background color: #ffffff, font size: 10.5pt (14px), font weight: normal). Expected contrast ratio of 4.5:1",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=xwohxcbfauyqprez0jgqt5sazqf4uga1zvagxfdh&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23704&activeComponentId=span%23copyright-year&activeBehaviorValue=&activeIssueId=968578419,2026-04-21 19:13:02 UTC,visible
color-contrast,Elements must meet minimum color contrast ratio thresholds,serious,a,,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds.,https://vaultlister.com/contact.html,SC 1.4.3,"<a href=""/compare/list-perfectly.html"">List Perfectly</a>","a[href$=""list-perfectly.html""]",False,Confirmed Issue,False,"Fix any of the following:
  Element has insufficient color contrast of 2.53 (foreground color: #9ca3af, background color: #ffffff, font size: 10.5pt (14px), font weight: normal). Expected contrast ratio of 4.5:1",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=xwohxcbfauyqprez0jgqt5sazqf4uga1zvagxfdh&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23704&activeComponentId=a%23&activeBehaviorValue=&activeIssueId=968578420,2026-04-21 19:13:02 UTC,visible
color-contrast,Elements must meet minimum color contrast ratio thresholds,serious,a,,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds.,https://vaultlister.com/contact.html,SC 1.4.3,"<a href=""/privacy.html"">Privacy Policy</a>","a[href$=""privacy.html""]",False,Confirmed Issue,False,"Fix any of the following:
  Element has insufficient color contrast of 2.53 (foreground color: #9ca3af, background color: #ffffff, font size: 10.5pt (14px), font weight: normal). Expected contrast ratio of 4.5:1",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=xwohxcbfauyqprez0jgqt5sazqf4uga1zvagxfdh&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23704&activeComponentId=a%23&activeBehaviorValue=&activeIssueId=968578421,2026-04-21 19:13:02 UTC,visible
color-contrast,Elements must meet minimum color contrast ratio thresholds,serious,a,,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds.,https://vaultlister.com/contact.html,SC 1.4.3,"<a href=""/affiliate.html"">Affiliate Program</a>",".footer-col:nth-child(1) > a[href$=""affiliate.html""]",False,Confirmed Issue,False,"Fix any of the following:
  Element has insufficient color contrast of 2.53 (foreground color: #9ca3af, background color: #ffffff, font size: 10.5pt (14px), font weight: normal). Expected contrast ratio of 4.5:1",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=xwohxcbfauyqprez0jgqt5sazqf4uga1zvagxfdh&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23704&activeComponentId=a%23&activeBehaviorValue=&activeIssueId=968578422,2026-04-21 19:13:02 UTC,visible
color-contrast,Elements must meet minimum color contrast ratio thresholds,serious,a,,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds.,https://vaultlister.com/contact.html,SC 1.4.3,"<a href=""/status.html"">Status Page</a>",".footer-col:nth-child(2) > a[href$=""status.html""]",False,Confirmed Issue,False,"Fix any of the following:
  Element has insufficient color contrast of 2.53 (foreground color: #9ca3af, background color: #ffffff, font size: 10.5pt (14px), font weight: normal). Expected contrast ratio of 4.5:1",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=xwohxcbfauyqprez0jgqt5sazqf4uga1zvagxfdh&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23704&activeComponentId=a%23&activeBehaviorValue=&activeIssueId=968578423,2026-04-21 19:13:02 UTC,visible
color-contrast,Elements must meet minimum color contrast ratio thresholds,serious,a,,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds.,https://vaultlister.com/contact.html,SC 1.4.3,"<a href=""/terms.html"">Terms of Service</a>","a[href$=""terms.html""]",False,Confirmed Issue,False,"Fix any of the following:
  Element has insufficient color contrast of 2.53 (foreground color: #9ca3af, background color: #ffffff, font size: 10.5pt (14px), font weight: normal). Expected contrast ratio of 4.5:1",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=xwohxcbfauyqprez0jgqt5sazqf4uga1zvagxfdh&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23704&activeComponentId=a%23&activeBehaviorValue=&activeIssueId=968578424,2026-04-21 19:13:02 UTC,visible
color-contrast,Elements must meet minimum color contrast ratio thresholds,serious,a,,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds.,https://vaultlister.com/contact.html,SC 1.4.3,"<a href=""/compare/crosslist.html"">Crosslist</a>","a[href$=""crosslist.html""]",False,Confirmed Issue,False,"Fix any of the following:
  Element has insufficient color contrast of 2.53 (foreground color: #9ca3af, background color: #ffffff, font size: 10.5pt (14px), font weight: normal). Expected contrast ratio of 4.5:1",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=xwohxcbfauyqprez0jgqt5sazqf4uga1zvagxfdh&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23704&activeComponentId=a%23&activeBehaviorValue=&activeIssueId=968578425,2026-04-21 19:13:02 UTC,visible
color-contrast,Elements must meet minimum color contrast ratio thresholds,serious,a,,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds.,https://vaultlister.com/contact.html,SC 1.4.3,"<a href=""/roadmap-public.html"">Roadmap</a>",".footer-col:nth-child(2) > a[href$=""roadmap-public.html""]",False,Confirmed Issue,False,"Fix any of the following:
  Element has insufficient color contrast of 2.53 (foreground color: #9ca3af, background color: #ffffff, font size: 10.5pt (14px), font weight: normal). Expected contrast ratio of 4.5:1",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=xwohxcbfauyqprez0jgqt5sazqf4uga1zvagxfdh&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23704&activeComponentId=a%23&activeBehaviorValue=&activeIssueId=968578426,2026-04-21 19:13:02 UTC,visible
color-contrast,Elements must meet minimum color contrast ratio thresholds,serious,a#nav-link,,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds.,https://vaultlister.com/contact.html,SC 1.4.3,"<a class=""nav-link"" href=""/contact.html"" style=""color:#d97706;font-weight:700;"">Contact Us</a>",".nav-link[href$=""contact.html""]",False,Confirmed Issue,False,"Fix any of the following:
  Element has insufficient color contrast of 3.18 (foreground color: #d97706, background color: #ffffff, font size: 10.8pt (14.4px), font weight: bold). Expected contrast ratio of 4.5:1",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=xwohxcbfauyqprez0jgqt5sazqf4uga1zvagxfdh&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23704&activeComponentId=a%23nav-link&activeBehaviorValue=&activeIssueId=968578427,2026-04-21 19:13:02 UTC,visible
color-contrast,Elements must meet minimum color contrast ratio thresholds,serious,a,,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds.,https://vaultlister.com/contact.html,SC 1.4.3,"<a href=""/help.html"">Help</a>","p > a[href$=""help.html""]",False,Confirmed Issue,False,"Fix any of the following:
  Element has insufficient color contrast of 2.53 (foreground color: #9ca3af, background color: #ffffff, font size: 10.5pt (14px), font weight: normal). Expected contrast ratio of 4.5:1",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=xwohxcbfauyqprez0jgqt5sazqf4uga1zvagxfdh&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23704&activeComponentId=a%23&activeBehaviorValue=&activeIssueId=968578428,2026-04-21 19:13:02 UTC,visible
color-contrast,Elements must meet minimum color contrast ratio thresholds,serious,a,,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds.,https://vaultlister.com/contact.html,SC 1.4.3,"<a href=""/compare/primelister.html"">Primelister</a>","a[href$=""primelister.html""]",False,Confirmed Issue,False,"Fix any of the following:
  Element has insufficient color contrast of 2.53 (foreground color: #9ca3af, background color: #ffffff, font size: 10.5pt (14px), font weight: normal). Expected contrast ratio of 4.5:1",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=xwohxcbfauyqprez0jgqt5sazqf4uga1zvagxfdh&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23704&activeComponentId=a%23&activeBehaviorValue=&activeIssueId=968578429,2026-04-21 19:13:02 UTC,visible
color-contrast,Elements must meet minimum color contrast ratio thresholds,serious,a,,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds.,https://vaultlister.com/contact.html,SC 1.4.3,"<a href=""/documentation.html#media-kit"">Media Kit</a>","a[href=""/documentation.html#media-kit""]",False,Confirmed Issue,False,"Fix any of the following:
  Element has insufficient color contrast of 2.53 (foreground color: #9ca3af, background color: #ffffff, font size: 10.5pt (14px), font weight: normal). Expected contrast ratio of 4.5:1",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=xwohxcbfauyqprez0jgqt5sazqf4uga1zvagxfdh&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23704&activeComponentId=a%23&activeBehaviorValue=&activeIssueId=968578430,2026-04-21 19:13:02 UTC,visible
color-contrast,Elements must meet minimum color contrast ratio thresholds,serious,a,,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds.,https://vaultlister.com/contact.html,SC 1.4.3,"<a href=""/compare/nifty.html"">Nifty</a>","a[href$=""nifty.html""]",False,Confirmed Issue,False,"Fix any of the following:
  Element has insufficient color contrast of 2.53 (foreground color: #9ca3af, background color: #ffffff, font size: 10.5pt (14px), font weight: normal). Expected contrast ratio of 4.5:1",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=xwohxcbfauyqprez0jgqt5sazqf4uga1zvagxfdh&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23704&activeComponentId=a%23&activeBehaviorValue=&activeIssueId=968578431,2026-04-21 19:13:02 UTC,visible
hidden-content,Hidden content on the page should be analyzed,minor,div#nav-dropdown-menu,,Inform users about hidden content.,https://vaultlister.com/contact.html,"Experimental, Best Practice","<div class=""nav-dropdown-menu"" id=""dropdown-features"" role=""menu"">",#dropdown-features,True,Pending Review,True,"Fix any of the following:
  There is hidden content on the page that was not analyzed. You will need to trigger the display of this content in order to analyze it.",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=xwohxcbfauyqprez0jgqt5sazqf4uga1zvagxfdh&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeReviewStatus=needs-review&activeViolationId=23722&activeComponentId=div%23nav-dropdown-menu&activeBehaviorValue=&activeIssueId=968578432,2026-04-21 19:13:02 UTC,visible
hidden-content,Hidden content on the page should be analyzed,minor,div#nav-dropdown-menu,,Inform users about hidden content.,https://vaultlister.com/contact.html,"Experimental, Best Practice","<div class=""nav-dropdown-menu"" id=""dropdown-feedback"" role=""menu"">",#dropdown-feedback,True,Pending Review,True,"Fix any of the following:
  There is hidden content on the page that was not analyzed. You will need to trigger the display of this content in order to analyze it.",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=xwohxcbfauyqprez0jgqt5sazqf4uga1zvagxfdh&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeReviewStatus=needs-review&activeViolationId=23722&activeComponentId=div%23nav-dropdown-menu&activeBehaviorValue=&activeIssueId=968578433,2026-04-21 19:13:02 UTC,visible
hidden-content,Hidden content on the page should be analyzed,minor,div#nav-dropdown-menu,,Inform users about hidden content.,https://vaultlister.com/contact.html,"Experimental, Best Practice","<div class=""nav-dropdown-menu"" id=""dropdown-product-updates"" role=""menu"">",#dropdown-product-updates,True,Pending Review,True,"Fix any of the following:
  There is hidden content on the page that was not analyzed. You will need to trigger the display of this content in order to analyze it.",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=xwohxcbfauyqprez0jgqt5sazqf4uga1zvagxfdh&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeReviewStatus=needs-review&activeViolationId=23722&activeComponentId=div%23nav-dropdown-menu&activeBehaviorValue=&activeIssueId=968578434,2026-04-21 19:13:02 UTC,visible
hidden-content,Hidden content on the page should be analyzed,minor,div#currency-dropdown,,Inform users about hidden content.,https://vaultlister.com/contact.html,"Experimental, Best Practice","<div class=""currency-dropdown"" id=""currency-dropdown"">",#currency-dropdown,True,Pending Review,True,"Fix any of the following:
  There is hidden content on the page that was not analyzed. You will need to trigger the display of this content in order to analyze it.",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=xwohxcbfauyqprez0jgqt5sazqf4uga1zvagxfdh&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeReviewStatus=needs-review&activeViolationId=23722&activeComponentId=div%23currency-dropdown&activeBehaviorValue=&activeIssueId=968578435,2026-04-21 19:13:02 UTC,visible
